Date,Price,Open,High,Low,Vol,Change,Forecasted_Volatility
12/27/2022,84.68,85.0,86.1,84.19,160090.0,0.21,2.2015006353947526
12/23/2022,84.5,82.32,84.7,81.83,180400.0,3.47,2.003001088833344
12/22/2022,81.67,82.93,84.21,81.35,211180.0,-1.1,2.1192876386006203
12/21/2022,82.58,80.53,82.92,80.06,178090.0,2.55,1.96094399411657
12/20/2022,80.53,80.6,81.19,79.0,184120.0,0.49,1.9672854566336757
12/19/2022,80.14,79.49,81.19,79.02,164920.0,0.82,1.800508742573146
12/16/2022,79.49,81.44,81.87,78.76,236090.0,-2.25,1.6695813770563255
12/15/2022,81.32,82.84,83.18,80.92,162080.0,-1.73,1.6908079993586265
12/14/2022,82.75,80.53,83.22,80.31,178260.0,2.34,1.6516044482936876
12/13/2022,80.86,78.53,81.34,78.41,201460.0,3.22,1.668789237047465
12/12/2022,78.34,77.34,78.89,75.67,158370.0,2.27,1.808679349860798
12/09/2022,76.6,77.15,77.81,75.64,157000.0,0.01,1.7974733984199107
12/08/2022,76.59,77.9,79.49,76.19,209680.0,-1.29,1.6453583701437713
12/07/2022,77.59,80.07,80.79,77.32,207040.0,-2.61,1.5577265519294323
12/06/2022,79.67,83.19,83.69,79.05,225870.0,-3.62,1.6541313374637303
12/05/2022,82.66,85.7,88.2,82.53,193040.0,-3.38,1.9329316754619024
12/02/2022,85.55,86.69,87.68,85.17,141360.0,-1.53,2.119526069478625
12/01/2022,86.88,86.78,89.37,86.26,229130.0,1.7,2.014445998835477
11/30/2022,85.43,83.77,85.67,83.61,9050.0,2.89,1.9069992804979319
11/29/2022,83.03,82.41,86.0,82.39,67930.0,-0.19,1.9671446519389046
11/28/2022,83.19,83.58,84.1,80.61,102560.0,-0.53,1.795454907695955
11/25/2022,83.63,85.5,86.87,83.59,85310.0,-2.0,1.6503841136119264
11/24/2022,85.34,85.04,85.54,83.9,75610.0,-0.08,1.660938459326926
11/23/2022,85.41,88.47,89.56,84.12,212140.0,-3.34,1.5256463787461392
11/22/2022,88.36,87.76,89.9,87.35,190850.0,1.04,1.8350575331312358
11/21/2022,87.45,87.74,87.98,82.31,354600.0,-0.19,1.7101671460695622
11/18/2022,87.62,90.1,90.63,85.8,379660.0,-2.41,1.5718126345056678
11/17/2022,89.78,92.73,92.91,89.53,313530.0,-3.32,1.6729973633118025
11/16/2022,92.86,94.11,94.79,91.67,257620.0,-1.07,1.961670515451862
11/15/2022,93.86,92.59,95.77,91.53,317500.0,0.77,1.843364796097949
11/14/2022,93.14,95.87,96.95,92.5,248250.0,-2.97,1.700874118545971
11/11/2022,95.99,93.84,96.92,93.69,238070.0,2.48,1.925001316870088
11/10/2022,93.67,92.53,94.32,91.73,278530.0,1.1,1.969138261041784
11/09/2022,92.65,95.17,95.65,92.33,308020.0,-2.84,1.8330002328486208
11/08/2022,95.36,98.24,98.3,95.0,251670.0,-2.61,1.968508510082294
11/07/2022,97.92,97.31,99.56,96.5,241940.0,-0.66,2.0590529495473824
11/04/2022,98.57,94.58,98.81,94.33,307090.0,4.12,1.9014005891817487
11/03/2022,94.67,95.36,95.98,94.19,229120.0,-1.55,2.277464731171523
11/02/2022,96.16,94.85,96.5,94.01,253000.0,1.6,2.14961771214634
11/01/2022,94.65,92.67,95.55,92.33,247650.0,-0.19,2.051683468395516
10/31/2022,94.83,96.47,96.47,94.25,15000.0,-0.98,1.8719813812835144
10/28/2022,95.77,96.58,96.89,94.96,89940.0,-1.23,1.747981241992436
10/27/2022,96.96,96.05,97.27,95.07,84570.0,1.33,1.6717734545425693
10/26/2022,95.69,92.91,96.25,92.06,138000.0,4.31,1.6038028445710766
10/25/2022,91.74,91.4,92.48,89.75,222200.0,0.58,2.116520598107861
10/24/2022,91.21,91.23,92.3,89.01,178750.0,-0.14,1.940876452920814
10/21/2022,91.34,90.48,91.72,89.17,181510.0,0.98,1.7717218257146774
10/20/2022,90.45,90.47,92.66,90.01,211690.0,-0.12,1.6579598096961785
10/19/2022,90.56,89.31,90.95,87.9,260250.0,2.21,1.5230150023058904
10/18/2022,88.6,90.53,91.22,87.52,247360.0,-1.75,1.5975520422622407
10/17/2022,90.18,90.2,91.79,89.49,163340.0,0.03,1.5934812039995658
10/14/2022,90.15,92.81,93.45,89.81,153890.0,-4.67,1.465645516690302
10/13/2022,94.57,92.49,94.92,91.08,280520.0,2.29,2.2116787808905087
10/12/2022,92.45,93.72,95.17,91.56,257660.00000000003,-1.95,2.1627251026555765
10/11/2022,94.29,95.93,96.46,93.11,259029.99999999997,-1.98,2.113350134667591
10/10/2022,96.19,98.75,98.75,95.6,215370.0,-1.77,2.059117548955204
10/07/2022,97.92,94.71,98.58,93.94,269400.0,3.71,2.007823366106428
10/06/2022,94.42,93.71,94.98,92.72,207530.0,1.12,2.2574234465976954
10/05/2022,93.37,91.89,93.96,90.76,296200.0,1.71,2.089667961398954
10/04/2022,91.8,88.81,92.4,88.78,282380.0,3.31,2.0106714529820198
10/03/2022,88.86,86.35,89.82,86.35,270690.0,1.02,2.166287702363123
09/30/2022,87.96,88.53,89.8,87.69,5890.0,-0.6,2.006275971475705
09/29/2022,88.49,88.97,90.12,87.33,57860.0,-0.93,1.8380612362605802
09/28/2022,89.32,86.14,89.47,84.26,74330.0,5.24,1.711951179556327
09/27/2022,84.87,82.84,85.84,82.81,252520.0,2.43,2.3219119697358517
09/26/2022,82.86,85.54,86.45,82.44,257040.00000000003,-2.55,2.2500363986027434
09/23/2022,85.03,89.57,89.88,84.55,304200.0,-5.03,2.193378300360236
09/22/2022,89.53,88.83,91.74,88.28,219290.0,0.82,2.6521689213535526
09/21/2022,88.8,89.57,92.23,88.31,247640.0,-0.67,2.4139622247143095
09/20/2022,89.4,90.85,91.57,88.56,209160.0,-2.83,2.2110526219838937
09/19/2022,92.0,91.43,92.57,88.5,138530.0,0.71,2.2531035205521284
09/16/2022,91.35,90.51,92.66,90.25,197480.0,0.56,2.060506165139904
09/15/2022,90.84,94.65,94.66,90.03,257620.0,-3.46,1.8843576932884094
09/14/2022,94.1,93.4,95.8,91.93,259899.99999999997,1.0,2.1385621470577076
09/13/2022,93.17,94.31,95.53,91.05,275170.0,-0.88,1.9766421280504858
09/12/2022,94.0,92.54,95.17,91.21,210430.0,1.25,1.8405524988929325
09/09/2022,92.84,88.62,93.12,88.6,202940.0,4.76,1.741775010376919
09/07/2022,88.0,92.81,93.8,87.4,300200.0,-5.2,2.4572573851961788
09/06/2022,92.83,95.19,95.94,92.3,225950.0,-3.04,2.8991673889199685
09/05/2022,95.74,93.02,96.99,93.02,144260.0,2.92,2.8473813199013365
09/02/2022,93.02,92.66,95.32,92.65,210000.0,0.71,2.7559161798892653
09/01/2022,92.36,95.18,95.68,91.81,297550.0,-4.28,2.505813756121669
08/31/2022,96.49,99.79,100.46,95.44,10070.0,-1.38,2.7689361604383755
08/30/2022,97.84,102.88,103.48,96.63,356100.0,-4.95,2.566348084483491
08/29/2022,102.93,98.96,103.22,98.25,211630.0,3.96,3.099253710216511
08/26/2022,99.01,98.95,100.1,96.96,277480.0,0.56,3.1664646756576
08/25/2022,98.46,100.79,101.53,98.23,223980.0,-1.87,2.8665797583934056
08/24/2022,100.34,99.3,100.89,98.27,233920.0,1.18,2.685075719191854
08/23/2022,99.17,96.0,99.41,95.81,198990.0,3.51,2.4726153304456377
08/22/2022,95.81,95.36,96.66,92.0,186810.0,-0.94,2.582897479380214
08/19/2022,96.72,96.68,97.88,94.25,178600.0,0.13,2.365389831660823
08/18/2022,96.59,93.29,97.42,93.05,208550.0,3.14,2.149504662829828
08/17/2022,93.65,92.67,94.48,91.51,199190.0,1.42,2.2560064489124376
08/16/2022,92.34,94.01,95.95,91.71,217750.0,-2.9,2.1146030843788375
08/15/2022,95.1,97.72,98.17,92.78,217570.0,-3.11,2.189590111197026
08/12/2022,98.15,99.33,100.38,96.94,188130.0,-1.46,2.3225347630590556
08/11/2022,99.6,97.04,100.17,96.63,219420.0,2.26,2.1998825529025083
08/10/2022,97.4,96.34,97.97,93.63,247740.0,1.13,2.1558891364734887
08/09/2022,96.31,96.36,98.4,94.9,219670.0,-0.35,2.003817558292208
08/08/2022,96.65,94.51,96.82,93.01,201250.0,1.82,1.830731062432785
08/05/2022,94.92,93.65,96.4,92.78,216200.0,0.85,1.8051317800067284
08/04/2022,94.12,97.1,97.66,93.2,264810.0,-2.75,1.6797279163370877
08/03/2022,96.78,99.73,102.41,96.5,293110.0,-3.74,1.8485888678853706
08/02/2022,100.54,99.87,102.41,98.49,229680.0,0.51,2.2440138705351353
08/01/2022,100.03,103.92,104.43,99.09,272840.0,-9.07,2.0449971981783146
07/29/2022,110.01,108.0,110.67,106.9,9130.0,2.68,4.355617070207235
07/28/2022,107.14,107.31,109.06,106.0,80840.0,0.49,4.067857910975359
07/27/2022,106.62,104.75,107.86,103.73,77690.0,2.13,3.669106784138097
07/26/2022,104.4,104.73,107.34,103.99,110000.0,-0.71,3.4290385301608217
07/25/2022,105.15,103.85,105.38,101.64,123670.0,1.89,3.109793974029718
07/22/2022,103.2,103.86,105.72,101.9,137240.0,-0.64,2.915499480606876
07/21/2022,103.86,106.49,106.78,101.5,228700.0,-2.86,2.6515478367614844
07/20/2022,106.92,107.07,107.45,105.08,186700.0,-0.4,2.6770797192644458
07/19/2022,107.35,105.74,107.61,103.6,226400.0,1.02,2.4337462231649485
07/18/2022,106.27,100.82,106.48,99.46,213500.0,5.05,2.2398360945769737
07/15/2022,101.16,99.91,102.64,98.17,218090.0,2.08,2.839034824312935
07/14/2022,99.1,99.43,100.39,94.5,318790.0,-0.47,2.700096952700077
07/13/2022,99.57,98.5,101.21,98.28,247470.0,0.08,2.4490461795394127
07/12/2022,99.49,106.25,106.56,98.9,275620.0,-7.11,2.2229458654826164
07/11/2022,107.1,107.0,107.7,103.64,194660.0,0.07,3.598286189716244
07/08/2022,107.02,104.65,107.47,103.67,238350.0,2.26,3.248018478958551
07/07/2022,104.65,100.14,106.35,98.5,279660.0,3.93,3.0473721963790927
07/06/2022,100.69,104.88,105.85,98.5,350300.0,-2.02,3.158191956873081
07/05/2022,102.77,113.54,114.75,101.1,428840.0,-9.45,2.9573126961547005
07/04/2022,113.5,111.65,114.0,110.4,100590.0,1.68,4.935326262952928
07/01/2022,111.63,109.49,112.45,108.03,235420.0,-2.77,4.4912251240391585
06/30/2022,114.81,116.01,116.67,114.22,7110.0,-1.25,4.272408882132336
06/29/2022,116.26,117.96,120.41,115.2,54340.0,-1.46,3.8927481847690233
06/28/2022,117.98,115.74,118.27,115.72,65760.0,2.51,3.5854349820634868
06/27/2022,115.09,112.92,116.08,111.26,118100.0,1.74,3.4146763557455717
06/24/2022,113.12,110.04,114.0,109.24,134180.0,2.79,3.17350689448599
06/23/2022,110.05,109.58,112.7,108.04,195920.0,-1.51,3.120396828709519
06/22/2022,111.74,114.4,114.45,107.03,293050.0,-2.54,2.8903410476068228
06/21/2022,114.65,114.21,116.25,114.02,204030.0,0.46,2.8427278343672837
06/20/2022,114.13,113.88,114.5,111.52,161600.0,0.89,2.578008844437042
06/17/2022,113.12,119.13,121.25,111.72,319910.0,-5.58,2.3633380692169963
06/16/2022,119.81,119.65,120.29,115.56,276680.0,1.1,3.3732680398452133
06/15/2022,118.51,120.79,121.88,117.75,231060.0,-2.2,3.0838391741198037
06/14/2022,121.17,121.88,125.19,118.91,291260.0,-0.9,3.004891317137828
06/13/2022,122.27,121.94,123.7,118.93,257110.0,0.21,2.752435117207968
06/10/2022,122.01,122.89,124.33,119.81,294280.0,-0.86,2.4932426324161225
06/09/2022,123.07,123.6,124.34,122.5,218980.0,-0.41,2.3032503928335006
06/08/2022,123.58,120.65,124.4,120.45,256290.00000000003,2.5,2.1034838092870087
06/07/2022,120.57,119.94,121.37,118.55,276720.0,0.89,2.232135638124463
06/06/2022,119.51,121.55,121.95,118.77,204090.0,-0.18,2.0708014527500707
06/03/2022,119.72,118.22,121.45,116.02,141660.0,1.79,1.8873697199039918
06/02/2022,117.61,115.02,118.46,112.45,216900.0,1.14,1.9105550993463791
06/01/2022,116.29,116.08,118.57,115.4,242160.0,-5.33,1.8180997975198518
05/31/2022,122.84,122.2,125.28,121.6,11560.0,0.96,3.0253938648231733
05/30/2022,121.67,119.28,122.01,118.98,42410.0,1.88,2.7697399170668877
05/27/2022,119.43,117.52,119.72,116.63,81160.0,1.73,2.6288389473471274
05/26/2022,117.4,114.35,118.0,113.85,123580.0,2.96,2.5146520703851176
05/25/2022,114.03,114.12,115.3,113.01,152330.0,0.41,2.6442189054504124
05/24/2022,113.56,112.79,114.63,111.7,191730.0,0.12,2.4056967910799565
05/23/2022,113.42,112.85,114.34,111.86,196510.0,0.77,2.1857084279681107
05/20/2022,112.55,111.45,113.23,110.52,180890.0,0.46,2.0165249629067854
05/19/2022,112.04,108.22,112.31,105.7,272350.0,2.69,1.8488272546745366
05/18/2022,109.11,112.91,114.15,108.35,245040.0,-2.52,2.040394455819808
05/17/2022,111.93,114.42,115.69,111.09,277890.0,-2.02,2.15442901427421
05/16/2022,114.24,111.67,114.79,108.84,218440.0,2.41,2.1520756003551176
05/13/2022,111.55,108.25,111.69,107.79,220320.0,3.82,2.195360909676367
05/12/2022,107.45,107.67,108.71,104.69,264260.0,-0.06,2.540229543035079
05/11/2022,107.51,101.51,108.29,101.3,287530.0,4.93,2.3037237595727347
05/10/2022,102.46,105.5,106.96,101.54,327990.0,-3.28,2.898006417661906
05/09/2022,105.94,112.94,113.2,105.0,302170.0,-5.74,2.945592583017995
05/06/2022,112.39,111.27,113.5,109.87,249830.0,1.34,3.6371341675199518
05/05/2022,110.9,110.55,114.0,109.2,279880.0,0.69,3.320146656640368
05/04/2022,110.14,105.91,111.0,105.46,241680.0,4.93,3.0070134045301073
05/03/2022,104.97,107.61,108.32,104.62,184200.0,-2.43,3.3896372013003906
05/02/2022,107.58,106.3,108.46,103.1,151340.0,-1.61,3.218263819045383
04/29/2022,109.34,107.55,110.3,107.0,12020.0,1.63,2.978961483587616
04/28/2022,107.59,104.96,108.0,103.29,73320.0,2.16,2.767544207006622
04/27/2022,105.32,105.45,106.33,103.27,67060.0,0.31,2.649570780337693
04/26/2022,104.99,102.53,106.2,101.08,138200.0,2.61,2.4056931996548925
04/25/2022,102.32,105.49,105.85,99.48,156350.0,-4.06,2.4266046914525066
04/22/2022,106.65,108.26,108.76,105.54,125870.0,-1.55,2.7692608821254234
04/21/2022,108.33,107.07,109.8,106.76,185380.0,1.43,2.5910448120721687
04/20/2022,106.8,108.1,109.0,104.65,243670.0,-0.42,2.4067948597911366
04/19/2022,107.25,112.85,114.21,106.74,239910.0,-5.22,2.1939419985634565
04/18/2022,113.16,112.32,114.84,110.71,132150.0,1.31,3.040337369414577
04/14/2022,111.7,108.29,112.39,106.63,210180.0,2.68,2.7990680514019113
04/13/2022,108.78,105.44,109.0,104.06,247260.0,3.96,2.747483509165905
04/12/2022,104.64,99.35,105.6,98.9,273950.0,6.26,2.975741384273042
04/11/2022,98.48,103.21,103.3,97.57,238690.0,-4.18,3.634102282944963
04/08/2022,102.78,101.42,103.3,99.65,217640.0,2.19,3.651362302408848
04/07/2022,100.58,101.78,103.59,98.41,296030.0,-0.48,3.416170932821427
04/06/2022,101.07,105.7,108.67,100.54,286520.0,-5.22,3.0946982500025637
04/05/2022,106.64,108.51,109.9,104.53,203060.0,-0.83,3.530637850777616
04/04/2022,107.53,104.08,108.68,102.89,218680.0,3.01,3.211112389626051
04/01/2022,104.39,105.25,106.24,102.35,238620.0,-3.26,3.117819515062142
03/31/2022,107.91,112.81,112.94,106.5,8680.0,-4.88,3.1365450671275
03/30/2022,113.45,112.0,114.8,110.74,72330.0,2.92,3.5550073423245334
03/29/2022,110.23,110.1,114.83,104.84,93680.0,-2.0,3.4172833787089902
03/28/2022,112.48,119.9,119.9,109.06,150820.0,-6.77,3.2254680861447818
03/25/2022,120.65,118.88,120.92,115.16,133460.0,1.36,4.299675177975821
03/24/2022,119.03,121.56,123.74,116.93,177660.0,-2.11,3.915135760645423
03/23/2022,121.6,114.7,122.34,114.45,224530.0,5.3,3.699248121402181
03/22/2022,115.48,117.04,119.48,112.64,204660.0,-0.12,4.099015968344691
03/21/2022,115.62,107.5,116.8,107.06,196490.0,7.12,3.6966273141950334
03/18/2022,107.93,106.8,109.59,105.78,168910.0,1.21,4.52371916837964
03/17/2022,106.64,98.61,107.5,97.75,200950.0,8.79,4.110161644212237
03/16/2022,98.02,99.14,103.7,96.93,246820.0,-1.89,5.058532546556723
03/15/2022,99.91,105.34,105.71,97.44,318120.0,-6.54,4.607453051290134
03/14/2022,106.9,113.15,113.15,103.49,265910.0,-5.12,4.916844866447677
03/11/2022,112.67,110.26,113.91,107.13,287390.0,3.05,4.995386901611507
03/10/2022,109.33,112.65,118.36,109.0,352340.0,-1.63,4.650540149223128
03/09/2022,111.14,130.28,131.64,105.6,521580.00000000006,-13.16,4.259881658789503
03/08/2022,127.98,124.56,133.15,121.31,469990.0,3.87,7.576238922046646
03/07/2022,123.21,122.79,139.13,119.04,419930.0,4.32,7.03379710013337
03/04/2022,118.11,114.23,118.98,109.62,334410.0,6.93,6.576287302206445
03/03/2022,110.46,115.27,119.84,109.4,452520.0,-2.19,6.655709408113394
03/02/2022,112.93,107.34,115.11,106.83,490570.0,7.58,6.051343117498147
03/01/2022,104.97,98.43,107.67,98.3,492510.0,3.94,6.300230886107265
02/28/2022,100.99,101.98,105.07,99.64,22960.0,3.12,5.876043150964723
02/25/2022,97.93,100.69,101.99,96.0,68980.0,-1.16,5.444910796677224
02/24/2022,99.08,98.08,105.79,97.56,167790.0,2.31,4.9178424881737905
02/23/2022,96.84,96.65,98.71,95.81,238630.0,0.0,4.518588356350076
02/22/2022,96.84,96.55,99.5,95.8,316380.0,1.52,4.071769743916836
02/21/2022,95.39,94.29,97.4,92.57,217040.0,1.98,3.7173229719235197
02/18/2022,93.54,92.73,94.15,90.12,348350.0,0.61,3.4301021125099878
02/17/2022,92.97,92.2,94.5,92.14,347790.0,-1.94,3.1067379943676663
02/16/2022,94.81,93.49,96.07,91.11,393790.0,1.64,2.8949382940830644
02/15/2022,93.28,95.81,96.26,92.06,378250.0,-3.32,2.6838884519128468
02/14/2022,96.48,95.2,96.78,93.44,373090.0,2.16,2.743489453061298
02/11/2022,94.44,91.17,95.66,90.51,452110.0,3.31,2.6063496554951446
02/10/2022,91.41,91.75,93.1,90.88,369010.0,-0.15,2.62301263600458
02/09/2022,91.55,91.08,92.09,90.05,294000.0,0.85,2.3774970793932564
02/08/2022,90.78,92.63,92.93,89.93,368550.0,-2.06,2.183277947036164
02/07/2022,92.69,92.75,94.0,92.13,317290.0,-0.62,2.1238263062634437
02/04/2022,93.27,91.3,93.7,91.2,322130.0,2.37,1.9479875459606253
02/03/2022,91.11,89.07,91.3,88.02,301790.0,1.83,1.9514662268555174
02/02/2022,89.47,89.48,90.52,88.28,319430.0,0.35,1.8895357907481363
02/01/2022,89.16,89.62,89.96,87.72,271770.0,-2.25,1.7323245679101456
01/31/2022,91.21,90.8,91.48,90.61,11010.0,1.31,1.7718125403030685
01/28/2022,90.03,89.98,91.7,89.41,102010.0,0.77,1.6818071183282686
01/27/2022,89.34,89.7,91.04,89.0,131700.0,-0.69,1.561544513422757
01/26/2022,89.96,87.95,90.47,87.79,260110.0,2.0,1.4564398177787463
01/25/2022,88.2,86.76,88.37,86.2,256209.99999999997,2.24,1.5075928319672383
01/24/2022,86.27,87.93,88.9,85.04,309890.0,-1.84,1.5756358541395992
01/21/2022,87.89,86.75,88.23,85.71,288210.0,-0.55,1.5730680022701042
01/20/2022,88.38,87.89,89.5,87.05,279520.0,-0.07,1.459424770902707
01/19/2022,88.44,88.65,89.17,87.61,350940.0,1.06,1.34927158725757
01/18/2022,87.51,86.47,88.66,86.44,356880.0,1.19,1.2988522777159341
01/17/2022,86.48,86.15,86.71,85.54,139820.0,0.49,1.2709503544950997
01/14/2022,86.06,84.12,86.5,83.99,304720.0,1.88,1.1961261573097883
01/13/2022,84.47,84.87,85.1,83.79,265200.0,-0.24,1.2810247065832694
01/12/2022,84.67,83.78,85.21,83.52,301390.0,1.13,1.195207953039586
01/11/2022,83.72,81.08,83.98,80.89,324940.0,3.52,1.180654341630555
01/10/2022,80.87,81.76,82.3,80.5,300650.0,-1.08,1.5604585427151951
01/07/2022,81.75,82.0,83.0,81.42,286110.0,-0.29,1.4734882980782298
01/06/2022,81.99,80.22,82.83,79.61,353160.0,1.47,1.3623939076387017
01/05/2022,80.8,80.07,81.5,79.51,331740.0,1.0,1.3382527805552842
01/04/2022,80.0,78.91,80.55,78.62,291680.0,1.29,1.2790854694209834
01/03/2022,78.98,78.11,79.28,77.04,201030.0,1.54,1.2580433152661228
12/31/2021,77.78,78.81,79.68,77.55,148960.0,-1.94,1.264002706718316
12/30/2021,79.32,79.19,79.66,78.5,10900.0,0.11,1.3182266586408602
12/29/2021,79.23,79.28,80.17,78.13,69630.0,0.37,1.2255196558714156
12/28/2021,78.94,78.67,79.85,78.48,50410.0,0.43,1.1478829198678484
12/27/2021,78.6,76.32,79.08,75.75,85390.0,3.23,1.0850253847919824
12/24/2021,76.14,76.72,76.79,75.75,30540.0,-0.92,1.3981794089018569
12/23/2021,76.85,75.47,77.0,74.78,161240.0,2.07,1.3227002005868567
12/22/2021,75.29,74.05,75.67,73.62,166710.0,1.77,1.3779582653999007
12/21/2021,73.98,71.88,74.27,71.24,214070.0,3.44,1.3707987486850348
12/20/2021,71.52,72.82,72.87,69.28,333760.0,-2.72,1.5999234070161261
12/17/2021,73.52,74.5,74.98,72.65,231410.0,-2.0,1.6563846466957168
12/16/2021,75.02,74.47,75.61,74.0,223640.0,1.54,1.6253569927762022
12/15/2021,73.88,73.25,74.58,72.5,233190.0,0.24,1.5466985395201935
12/14/2021,73.7,74.42,75.16,72.57,277860.0,-0.93,1.4252824260654908
12/13/2021,74.39,75.37,76.39,74.2,265510.0,-1.01,1.3445074349706507
12/10/2021,75.15,73.99,75.71,73.8,221360.0,0.98,1.2851609807656963
12/09/2021,74.42,75.94,76.7,73.84,283390.0,-1.85,1.2247280504031794
12/08/2021,75.82,75.44,76.37,74.38,322080.0,0.5,1.2741372567194453
12/07/2021,75.44,73.6,76.27,73.2,312280.0,3.23,1.1950613888851658
12/06/2021,73.08,70.24,73.8,70.24,255400.0,4.58,1.4311683497873433
12/03/2021,69.88,70.22,72.62,69.24,331820.0,0.3,1.820852286943377
12/02/2021,69.67,69.72,70.7,65.72,526600.0,1.16,1.66963565369569
12/01/2021,68.87,69.8,72.87,68.14,420400.0,-2.41,1.5698724157579762
11/30/2021,70.57,74.42,74.56,70.22,24820.0,-3.91,1.5907022912846966
11/29/2021,73.44,73.88,77.02,72.41,126350.0,0.99,1.8458079851260851
11/26/2021,72.72,81.65,81.66,72.14,170780.0,-11.55,1.704087635632002
11/25/2021,82.22,82.24,82.58,81.7,80450.0,-0.04,4.051668936039914
11/24/2021,82.25,81.88,83.0,81.74,231070.0,-0.07,3.6540946178269746
11/23/2021,82.31,79.51,82.6,78.55,366600.0,3.27,3.301250720405265
11/22/2021,79.7,78.58,80.07,77.58,350900.0,1.03,3.1471464407568073
11/19/2021,78.89,81.0,82.24,78.05,479930.0,-2.89,2.8623757452374434
11/18/2021,81.24,80.1,81.41,79.28,306850.0,1.2,2.739062864175716
11/17/2021,80.28,82.05,82.22,79.78,406750.0,-2.61,2.5070273492537942
11/16/2021,82.43,82.0,83.14,81.52,340720.0,0.46,2.4351161040245306
11/15/2021,82.05,81.92,82.49,80.67,273720.0,-0.15,2.2145022420097455
11/12/2021,82.17,82.83,82.87,81.26,289300.0,-0.84,2.01575529569668
11/11/2021,82.87,82.85,83.44,81.66,336140.0,0.28,1.8589382216992139
11/10/2021,82.64,84.99,85.5,82.08,366310.0,-2.52,1.7009164945032966
11/09/2021,84.78,83.47,85.3,83.16,346570.0,1.62,1.7766782124813671
11/08/2021,83.43,82.58,84.0,82.53,269600.0,0.83,1.7041067500246416
11/05/2021,82.74,81.25,83.16,80.26,379690.0,2.73,1.5808951724407514
11/04/2021,80.54,81.58,84.49,80.2,472430.0,-1.77,1.6924579604382302
11/03/2021,81.99,84.07,84.2,81.1,380110.0,-3.22,1.6490017446548078
11/02/2021,84.72,84.45,85.23,83.76,317070.0,0.01,1.8442735116138818
11/01/2021,84.71,83.63,85.12,83.03,302900.0,0.39,1.6867377041026375
10/29/2021,84.38,84.33,84.83,83.79,22770.0,0.07,1.5498305456306225
10/28/2021,84.32,84.21,84.59,82.32,118140.0,-0.31,1.4273291627648883
10/27/2021,84.58,86.07,86.28,84.05,149750.0,-2.11,1.3244414408549336
10/26/2021,86.4,86.03,86.5,85.27,222560.0,0.48,1.4251317098274712
10/25/2021,85.99,85.65,86.7,85.43,294550.0,0.54,1.3253407495185001
10/22/2021,85.53,84.52,85.93,83.82,298350.0,1.09,1.2402190143368683
10/21/2021,84.61,85.9,86.1,83.36,373650.0,-1.41,1.210657050533568
10/20/2021,85.82,85.19,85.89,83.61,378690.0,0.87,1.2260951973843157
10/19/2021,85.08,84.21,85.4,83.7,371790.0,0.89,1.1797524662498198
10/18/2021,84.33,84.95,86.04,83.95,340960.0,-0.62,1.1378841373357655
10/15/2021,84.86,84.3,85.1,84.16,276470.0,1.02,1.0885548811427352
10/14/2021,84.0,83.45,84.5,83.18,316640.0,0.99,1.0789878965496973
10/13/2021,83.18,83.1,83.69,82.2,333680.0,-0.29,1.0638836233496975
10/12/2021,83.42,83.49,84.23,82.72,331410.0,-0.27,1.009854356737328
10/11/2021,83.65,82.65,84.6,82.54,330440.0,1.53,0.9641841178888421
10/08/2021,82.39,82.38,83.43,81.96,360970.0,0.54,1.036923610830177
10/07/2021,81.95,80.98,82.5,79.08,393100.0,1.07,0.9965065667813287
10/06/2021,81.08,82.57,83.47,80.6,401360.0,-1.79,1.0095492151119625
10/05/2021,82.56,81.27,83.13,81.19,340270.0,1.6,1.119594494299096
10/04/2021,81.26,79.49,82.0,78.75,362370.0,2.5,1.1658289909128299
10/01/2021,79.28,78.49,79.41,77.55,282370.0,0.97,1.3249035304630916
09/30/2021,78.52,78.46,79.11,77.6,20510.0,-0.15,1.2694623960113103
09/29/2021,78.64,78.25,79.4,77.5,97970.0,-0.57,1.1831653912877071
09/28/2021,79.09,79.4,80.75,78.1,132330.0,-0.55,1.1222307396126807
